================ Training Loss (Mon Oct 24 15:11:38 2022) ================
(epoch: 75, iters: 12, time: 0.172, data: 0.001) G_GAN: 0.912 G_L1: 1.706 D_real: 0.489 D_fake: 0.712 
(epoch: 76, iters: 50, time: 0.167, data: 0.001) G_GAN: 0.951 G_L1: 1.321 D_real: 0.473 D_fake: 0.874 
(epoch: 78, iters: 26, time: 0.425, data: 0.001) G_GAN: 1.627 G_L1: 4.696 D_real: 0.314 D_fake: 0.651 
(epoch: 80, iters: 2, time: 0.158, data: 0.001) G_GAN: 1.089 G_L1: 1.955 D_real: 0.343 D_fake: 1.108 
(epoch: 81, iters: 40, time: 0.169, data: 0.003) G_GAN: 0.689 G_L1: 3.501 D_real: 1.188 D_fake: 0.354 
(epoch: 83, iters: 16, time: 0.166, data: 0.002) G_GAN: 0.811 G_L1: 1.427 D_real: 0.813 D_fake: 0.512 
(epoch: 84, iters: 54, time: 0.586, data: 0.002) G_GAN: 0.831 G_L1: 4.133 D_real: 0.428 D_fake: 0.639 
(epoch: 86, iters: 30, time: 0.168, data: 0.001) G_GAN: 0.854 G_L1: 3.051 D_real: 0.844 D_fake: 0.461 
(epoch: 88, iters: 6, time: 0.119, data: 0.001) G_GAN: 0.709 G_L1: 5.267 D_real: 0.823 D_fake: 0.595 
(epoch: 89, iters: 44, time: 0.169, data: 0.000) G_GAN: 0.661 G_L1: 6.440 D_real: 1.101 D_fake: 0.309 
(epoch: 91, iters: 20, time: 0.433, data: 0.001) G_GAN: 0.860 G_L1: 1.155 D_real: 0.852 D_fake: 0.438 
(epoch: 92, iters: 58, time: 0.162, data: 0.001) G_GAN: 0.752 G_L1: 8.577 D_real: 1.742 D_fake: 0.361 
(epoch: 94, iters: 34, time: 0.163, data: 0.001) G_GAN: 1.042 G_L1: 5.266 D_real: 0.508 D_fake: 0.850 
(epoch: 96, iters: 10, time: 0.165, data: 0.001) G_GAN: 1.086 G_L1: 3.069 D_real: 0.651 D_fake: 0.637 
(epoch: 97, iters: 48, time: 0.536, data: 0.002) G_GAN: 1.177 G_L1: 4.927 D_real: 0.589 D_fake: 0.687 
(epoch: 99, iters: 24, time: 0.105, data: 0.002) G_GAN: 0.994 G_L1: 7.787 D_real: 0.750 D_fake: 0.450 
(epoch: 100, iters: 62, time: 0.102, data: 0.002) G_GAN: 0.743 G_L1: 2.639 D_real: 0.707 D_fake: 0.837 
(epoch: 102, iters: 38, time: 0.165, data: 0.206) G_GAN: 0.910 G_L1: 3.867 D_real: 0.576 D_fake: 0.489 
(epoch: 104, iters: 14, time: 0.462, data: 0.001) G_GAN: 0.766 G_L1: 1.629 D_real: 0.691 D_fake: 0.514 
(epoch: 105, iters: 52, time: 0.168, data: 0.002) G_GAN: 0.911 G_L1: 4.349 D_real: 0.573 D_fake: 0.583 
(epoch: 107, iters: 28, time: 0.165, data: 0.001) G_GAN: 0.907 G_L1: 2.353 D_real: 0.643 D_fake: 0.477 
(epoch: 109, iters: 4, time: 0.162, data: 0.001) G_GAN: 1.345 G_L1: 3.356 D_real: 0.227 D_fake: 0.552 
(epoch: 110, iters: 42, time: 0.479, data: 0.000) G_GAN: 0.885 G_L1: 1.968 D_real: 0.770 D_fake: 0.563 
(epoch: 112, iters: 18, time: 0.166, data: 0.002) G_GAN: 0.717 G_L1: 3.338 D_real: 0.550 D_fake: 0.719 
(epoch: 113, iters: 56, time: 0.107, data: 0.001) G_GAN: 0.744 G_L1: 3.113 D_real: 0.358 D_fake: 0.930 
(epoch: 115, iters: 32, time: 0.127, data: 0.001) G_GAN: 1.187 G_L1: 5.714 D_real: 0.318 D_fake: 0.928 
(epoch: 117, iters: 8, time: 0.533, data: 0.001) G_GAN: 0.912 G_L1: 4.869 D_real: 0.692 D_fake: 0.433 
(epoch: 118, iters: 46, time: 0.169, data: 0.000) G_GAN: 0.792 G_L1: 1.550 D_real: 0.592 D_fake: 0.711 
(epoch: 120, iters: 22, time: 0.168, data: 0.002) G_GAN: 0.975 G_L1: 2.826 D_real: 0.293 D_fake: 1.043 
(epoch: 121, iters: 60, time: 0.166, data: 0.001) G_GAN: 0.739 G_L1: 5.688 D_real: 0.707 D_fake: 0.674 
(epoch: 123, iters: 36, time: 0.506, data: 0.001) G_GAN: 0.945 G_L1: 2.376 D_real: 0.969 D_fake: 0.432 
(epoch: 125, iters: 12, time: 0.172, data: 0.002) G_GAN: 1.179 G_L1: 3.753 D_real: 0.795 D_fake: 0.565 
(epoch: 126, iters: 50, time: 0.167, data: 0.001) G_GAN: 1.157 G_L1: 3.795 D_real: 0.542 D_fake: 0.755 
(epoch: 128, iters: 26, time: 0.165, data: 0.001) G_GAN: 0.972 G_L1: 5.380 D_real: 0.553 D_fake: 0.793 
(epoch: 130, iters: 2, time: 0.713, data: 0.001) G_GAN: 0.654 G_L1: 4.894 D_real: 0.855 D_fake: 0.558 
(epoch: 131, iters: 40, time: 0.166, data: 0.002) G_GAN: 0.806 G_L1: 2.089 D_real: 0.430 D_fake: 0.748 
(epoch: 133, iters: 16, time: 0.169, data: 0.001) G_GAN: 0.911 G_L1: 3.231 D_real: 0.592 D_fake: 0.620 
(epoch: 134, iters: 54, time: 0.166, data: 0.001) G_GAN: 1.141 G_L1: 2.648 D_real: 0.177 D_fake: 1.194 
(epoch: 136, iters: 30, time: 0.603, data: 0.001) G_GAN: 1.118 G_L1: 6.914 D_real: 0.454 D_fake: 0.524 
(epoch: 138, iters: 6, time: 0.167, data: 0.001) G_GAN: 0.968 G_L1: 5.718 D_real: 0.792 D_fake: 0.344 
(epoch: 139, iters: 44, time: 0.164, data: 0.000) G_GAN: 0.733 G_L1: 3.874 D_real: 0.861 D_fake: 0.575 
(epoch: 141, iters: 20, time: 0.164, data: 0.002) G_GAN: 0.963 G_L1: 5.163 D_real: 0.534 D_fake: 0.567 
(epoch: 142, iters: 58, time: 0.544, data: 0.003) G_GAN: 0.868 G_L1: 1.880 D_real: 0.965 D_fake: 0.398 
(epoch: 144, iters: 34, time: 0.165, data: 0.001) G_GAN: 0.828 G_L1: 3.489 D_real: 0.890 D_fake: 0.419 
(epoch: 146, iters: 10, time: 0.161, data: 0.001) G_GAN: 1.109 G_L1: 7.035 D_real: 0.381 D_fake: 0.615 
(epoch: 147, iters: 48, time: 0.165, data: 0.002) G_GAN: 1.008 G_L1: 3.466 D_real: 0.747 D_fake: 0.321 
(epoch: 149, iters: 24, time: 0.639, data: 0.001) G_GAN: 0.852 G_L1: 5.205 D_real: 0.620 D_fake: 0.746 
(epoch: 150, iters: 62, time: 0.167, data: 0.002) G_GAN: 0.868 G_L1: 3.267 D_real: 0.614 D_fake: 0.613 
(epoch: 152, iters: 38, time: 0.166, data: 0.215) G_GAN: 0.917 G_L1: 2.208 D_real: 0.558 D_fake: 0.520 
(epoch: 154, iters: 14, time: 0.165, data: 0.002) G_GAN: 0.974 G_L1: 1.167 D_real: 0.794 D_fake: 0.520 
(epoch: 155, iters: 52, time: 0.606, data: 0.001) G_GAN: 0.899 G_L1: 3.242 D_real: 0.736 D_fake: 0.519 
(epoch: 157, iters: 28, time: 0.164, data: 0.001) G_GAN: 0.800 G_L1: 2.932 D_real: 0.696 D_fake: 0.824 
(epoch: 159, iters: 4, time: 0.155, data: 0.002) G_GAN: 1.037 G_L1: 3.673 D_real: 0.503 D_fake: 0.574 
(epoch: 160, iters: 42, time: 0.169, data: 0.000) G_GAN: 0.842 G_L1: 3.200 D_real: 0.423 D_fake: 0.713 
(epoch: 162, iters: 18, time: 0.754, data: 0.001) G_GAN: 1.180 G_L1: 5.708 D_real: 0.339 D_fake: 0.944 
(epoch: 163, iters: 56, time: 0.165, data: 0.002) G_GAN: 1.274 G_L1: 2.493 D_real: 0.429 D_fake: 0.432 
(epoch: 165, iters: 32, time: 0.162, data: 0.001) G_GAN: 0.926 G_L1: 3.608 D_real: 0.776 D_fake: 0.556 
(epoch: 167, iters: 8, time: 0.166, data: 0.002) G_GAN: 0.802 G_L1: 3.989 D_real: 0.282 D_fake: 1.315 
(epoch: 168, iters: 46, time: 0.614, data: 0.000) G_GAN: 1.031 G_L1: 1.997 D_real: 0.484 D_fake: 0.739 
(epoch: 170, iters: 22, time: 0.168, data: 0.002) G_GAN: 0.897 G_L1: 2.216 D_real: 0.466 D_fake: 0.715 
(epoch: 171, iters: 60, time: 0.134, data: 0.002) G_GAN: 0.728 G_L1: 4.742 D_real: 0.745 D_fake: 0.604 
(epoch: 173, iters: 36, time: 0.101, data: 0.001) G_GAN: 0.775 G_L1: 3.181 D_real: 0.708 D_fake: 0.697 
(epoch: 175, iters: 12, time: 0.624, data: 0.001) G_GAN: 1.352 G_L1: 2.161 D_real: 0.125 D_fake: 0.435 
(epoch: 176, iters: 50, time: 0.167, data: 0.001) G_GAN: 0.781 G_L1: 4.211 D_real: 0.685 D_fake: 0.551 
